,City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal,DOB,height,age,weight_lbs,weight_kg
855,Atlanta,1996,Aquatics,Swimming,"BENT, Neisser",CUB,Men,100m backstroke,M,Bronze,"August 7, 1976 (age 40 years)",193.04,NA,148,67.27272727
856,Atlanta,1996,Aquatics,Swimming,"ROUSE, Jeff Norman",USA,Men,100m backstroke,M,Gold,NA,193.04,NA,190,86.36363636
857,Atlanta,1996,Aquatics,Swimming,"FALCON CABRERA, Rodolfo",CUB,Men,100m backstroke,M,Silver,NA,NA,NA,NA,#VALUE!
858,Atlanta,1996,Aquatics,Swimming,"KRIEL, Marianne",RSA,Women,100m backstroke,W,Bronze,NA,NA,NA,NA,#VALUE!
859,Atlanta,1996,Aquatics,Swimming,"BOTSFORD, Beth",USA,Women,100m backstroke,W,Gold,NA,165.1,NA,108,49.09090909
860,Atlanta,1996,Aquatics,Swimming,"HEDGEPETH, Whitney L.",USA,Women,100m backstroke,W,Silver,NA,177.8,NA,NA,#VALUE!
861,Atlanta,1996,Aquatics,Swimming,"WARNECKE, Mark",GER,Men,100m breaststroke,M,Bronze,"February 15, 1970 (age 46 years)",187.96,NA,220,100
862,Atlanta,1996,Aquatics,Swimming,"DEBURGHGRAEVE, Frederik",BEL,Men,100m breaststroke,M,Gold,"June 1, 1973 (age 43 years)",175.26,NA,NA,#VALUE!
863,Atlanta,1996,Aquatics,Swimming,"LINN, Jeremy",USA,Men,100m breaststroke,M,Silver,"August 23, 1988 (age 28 years)",190.5,NA,183,83.18181818
864,Atlanta,1996,Aquatics,Swimming,"RILEY, Samantha Linette",AUS,Women,100m breaststroke,W,Bronze,"November 13, 1972 (age 43 years)",160.02,NA,130,59.09090909
865,Atlanta,1996,Aquatics,Swimming,"HEYNS, Penelope",RSA,Women,100m breaststroke,W,Gold,"November 8, 1974 (age 41 years)",NA,NA,139,63.18181818
866,Atlanta,1996,Aquatics,Swimming,"BEARD, Amanda",USA,Women,100m breaststroke,W,Silver,"October 29, 1981 (age 35 years)",172.72,NA,130,59.09090909
867,Atlanta,1996,Aquatics,Swimming,"KULIKOV, Vladislav",RUS,Men,100m butterfly,M,Bronze,"January 7, 1971 (age 45 years)",190.5,NA,190,86.36363636
868,Atlanta,1996,Aquatics,Swimming,"PANKRATOV, Denis",RUS,Men,100m butterfly,M,Gold,"July 4, 1974 (age 42 years)",187.96,NA,185,84.09090909
869,Atlanta,1996,Aquatics,Swimming,"MILLER, Scott",AUS,Men,100m butterfly,M,Silver,4-Apr-60,177.8,36,205,93.18181818
870,Atlanta,1996,Aquatics,Swimming,"MARTINO, Angel",USA,Women,100m butterfly,W,Bronze,"April 25, 1967 (age 49 years)",165.1,NA,150,68.18181818
871,Atlanta,1996,Aquatics,Swimming,"VAN DYKEN, Amy",USA,Women,100m butterfly,W,Gold,"February 15, 1973 (age 43 years)",182.88,NA,163,74.09090909
872,Atlanta,1996,Aquatics,Swimming,"LIU, Limin",CHN,Women,100m butterfly,W,Silver,"March 27, 1976 (age 40 years)",170.18,NA,150,68.18181818
873,Atlanta,1996,Aquatics,Swimming,"BORGES, Gustavo",BRA,Men,100m freestyle,M,Bronze,"December 2, 1972 (age 43 years)",203.2,NA,216,98.18181818
874,Atlanta,1996,Aquatics,Swimming,"POPOV, Alexander",RUS,Men,100m freestyle,M,Gold,"November 16, 1971 (age 44 years)",198.12,NA,NA,#VALUE!
875,Atlanta,1996,Aquatics,Swimming,"HALL, Gary Jr.",USA,Men,100m freestyle,M,Silver,"September 26, 1974 (age 42 years)",198.12,NA,218,99.09090909
876,Atlanta,1996,Aquatics,Swimming,"MARTINO, Angel",USA,Women,100m freestyle,W,Bronze,"April 25, 1967 (age 49 years)",165.1,NA,150,68.18181818
877,Atlanta,1996,Aquatics,Swimming,"LE, Jingyi",CHN,Women,100m freestyle,W,Gold,"March 19, 1975 (age 41 years)",177.8,NA,150,68.18181818
878,Atlanta,1996,Aquatics,Swimming,"VOELKER, Sandra",GER,Women,100m freestyle,W,Silver,"April 1, 1974 (age 42 years)",180.34,NA,NA,#VALUE!
879,Atlanta,1996,Aquatics,Swimming,"SMITH, Graeme",GBR,Men,1500m freestyle,M,Bronze,"February 1, 1981 (age 35 years)",190.5,NA,192,87.27272727
880,Atlanta,1996,Aquatics,Swimming,"PERKINS, Kieren John",AUS,Men,1500m freestyle,M,Gold,"August 14, 1973 (age 43 years)",193.04,NA,198,90
881,Atlanta,1996,Aquatics,Swimming,"KOWALSKI, Daniel",AUS,Men,1500m freestyle,M,Silver,"July 2, 1975 (age 41 years)",180.34,NA,168,76.36363636
882,Atlanta,1996,Aquatics,Swimming,"MERISI, Emanuele",ITA,Men,200m backstroke,M,Bronze,"October 10, 1972 (age 44 years)",185.42,NA,172,78.18181818
883,Atlanta,1996,Aquatics,Swimming,"BRIDGEWATER, Brad",USA,Men,200m backstroke,M,Gold,"March 29, 1973 (age 43 years)",190.5,NA,185,84.09090909
884,Atlanta,1996,Aquatics,Swimming,"SCHWENK, Tripp",USA,Men,200m backstroke,M,Silver,"June 17, 1971 (age 45 years)",190.5,NA,174,79.09090909
885,Atlanta,1996,Aquatics,Swimming,"RUND, Cathleen",GER,Women,200m backstroke,W,Bronze,"November 3, 1977 (age 39 years)",NA,NA,159,72.27272727
886,Atlanta,1996,Aquatics,Swimming,"EGERSZEGI, Krisztina",HUN,Women,200m backstroke,W,Gold,"August 16, 1974 (age 42 years)",175.26,NA,126,57.27272727
887,Atlanta,1996,Aquatics,Swimming,"HEDGEPETH, Whitney L.",USA,Women,200m backstroke,W,Silver,"March 19, 1971 (age 45 years)",177.8,NA,NA,#VALUE!
888,Atlanta,1996,Aquatics,Swimming,"KORNEYEV, Andrey",RUS,Men,200m breaststroke,M,Bronze,10-Jan-74,190.5,22,176,80
889,Atlanta,1996,Aquatics,Swimming,"ROZSA, Norbert",HUN,Men,200m breaststroke,M,Gold,"February 9, 1972 (age 44 years)",185.42,NA,NA,#VALUE!
890,Atlanta,1996,Aquatics,Swimming,"GUTTLER, Karoly",HUN,Men,200m breaststroke,M,Silver,"June 15, 1968 (age 48 years)",187.96,NA,NA,#VALUE!
891,Atlanta,1996,Aquatics,Swimming,"KOVACS, Agnes",HUN,Women,200m breaststroke,W,Bronze,"July 13, 1981 (age 35 years)",177.8,NA,NA,#VALUE!
892,Atlanta,1996,Aquatics,Swimming,"HEYNS, Penelope",RSA,Women,200m breaststroke,W,Gold,"November 8, 1974 (age 41 years)",NA,NA,139,63.18181818
893,Atlanta,1996,Aquatics,Swimming,"BEARD, Amanda",USA,Women,200m breaststroke,W,Silver,"October 29, 1981 (age 35 years)",172.72,NA,130,59.09090909
894,Atlanta,1996,Aquatics,Swimming,"GOODMAN, Scott",AUS,Men,200m butterfly,M,Bronze,NA,182.88,NA,170,77.27272727
895,Atlanta,1996,Aquatics,Swimming,"PANKRATOV, Denis",RUS,Men,200m butterfly,M,Gold,"July 4, 1974 (age 42 years)",187.96,NA,185,84.09090909
896,Atlanta,1996,Aquatics,Swimming,"MALCHOW, Tom",USA,Men,200m butterfly,M,Silver,"August 18, 1976 (age 40 years)",198.12,NA,190,86.36363636
897,Atlanta,1996,Aquatics,Swimming,"SMITH, Michelle Marie",IRL,Women,200m butterfly,W,Bronze,NA,NA,NA,157,71.36363636
898,Atlanta,1996,Aquatics,Swimming,"O'NEILL, Susan",AUS,Women,200m butterfly,W,Gold,"August 2, 1973 (age 43 years)",170.18,NA,139,63.18181818
899,Atlanta,1996,Aquatics,Swimming,"THOMAS, Petria",AUS,Women,200m butterfly,W,Silver,"August 25, 1975 (age 41 years)",162.56,NA,141,64.09090909
900,Atlanta,1996,Aquatics,Swimming,"KOWALSKI, Daniel",AUS,Men,200m freestyle,M,Bronze,"July 2, 1975 (age 41 years)",180.34,NA,168,76.36363636
901,Atlanta,1996,Aquatics,Swimming,"LOADER, Danyon Joseph",NZL,Men,200m freestyle,M,Gold,"April 21, 1975 (age 41 years)",187.96,NA,NA,#VALUE!
902,Atlanta,1996,Aquatics,Swimming,"BORGES, Gustavo",BRA,Men,200m freestyle,M,Silver,"December 2, 1972 (age 43 years)",203.2,NA,216,98.18181818
903,Atlanta,1996,Aquatics,Swimming,"HASE, Dagmar",GER,Women,200m freestyle,W,Bronze,"December 22, 1969 (age 46 years)",182.88,NA,137,62.27272727
904,Atlanta,1996,Aquatics,Swimming,"POLL AHRENS, Claudia",CRC,Women,200m freestyle,W,Gold,"December 21, 1972 (age 43 years)",190.5,NA,168,76.36363636
905,Atlanta,1996,Aquatics,Swimming,"VAN ALMSICK, Franziska",GER,Women,200m freestyle,W,Silver,"April 5, 1978 (age 38 years)",180.34,NA,146,66.36363636
906,Atlanta,1996,Aquatics,Swimming,"MYDEN, Curtis Allen",CAN,Men,200m individual medley,M,Bronze,"December 31, 1973 (age 42 years)",187.96,NA,185,84.09090909
907,Atlanta,1996,Aquatics,Swimming,"CZENE, Attila",HUN,Men,200m individual medley,M,Gold,"June 20, 1974 (age 42 years)",185.42,NA,168,76.36363636
908,Atlanta,1996,Aquatics,Swimming,"SIEVINEN, Jani",FIN,Men,200m individual medley,M,Silver,"March 31, 1974 (age 42 years)",180.34,NA,174,79.09090909
909,Atlanta,1996,Aquatics,Swimming,"LIN, Li",CHN,Women,200m individual medley,W,Bronze,"April 16, 1976 (age 40 years)",170.18,NA,152,69.09090909
910,Atlanta,1996,Aquatics,Swimming,"SMITH, Michelle Marie",IRL,Women,200m individual medley,W,Gold,NA,NA,NA,157,71.36363636
911,Atlanta,1996,Aquatics,Swimming,"LIMPERT, Marianne Luise",CAN,Women,200m individual medley,W,Silver,NA,180.34,NA,NA,#VALUE!
912,Atlanta,1996,Aquatics,Swimming,"KOWALSKI, Daniel",AUS,Men,400m freestyle,M,Bronze,"July 2, 1975 (age 41 years)",180.34,NA,168,76.36363636
913,Atlanta,1996,Aquatics,Swimming,"LOADER, Danyon Joseph",NZL,Men,400m freestyle,M,Gold,"April 21, 1975 (age 41 years)",187.96,NA,NA,#VALUE!
914,Atlanta,1996,Aquatics,Swimming,"PALMER, Paul Rory",GBR,Men,400m freestyle,M,Silver,"October 18, 1974 (age 42 years)",200.66,NA,209,95
915,Atlanta,1996,Aquatics,Swimming,"VLIEGHUIS, Kirsten",NED,Women,400m freestyle,W,Bronze,"May 17, 1976 (age 40 years)",172.72,NA,141,64.09090909
916,Atlanta,1996,Aquatics,Swimming,"SMITH, Michelle Marie",IRL,Women,400m freestyle,W,Gold,NA,NA,NA,157,71.36363636
917,Atlanta,1996,Aquatics,Swimming,"HASE, Dagmar",GER,Women,400m freestyle,W,Silver,"December 22, 1969 (age 46 years)",182.88,NA,137,62.27272727
918,Atlanta,1996,Aquatics,Swimming,"MYDEN, Curtis Allen",CAN,Men,400m individual medley,M,Bronze,"December 31, 1973 (age 42 years)",187.96,NA,185,84.09090909
919,Atlanta,1996,Aquatics,Swimming,"DOLAN, Tom",USA,Men,400m individual medley,M,Gold,NA,198.12,NA,190,86.36363636
920,Atlanta,1996,Aquatics,Swimming,"NAMESNIK, Eric",USA,Men,400m individual medley,M,Silver,7-Aug-70,185.42,26,172,78.18181818
921,Atlanta,1996,Aquatics,Swimming,"EGERSZEGI, Krisztina",HUN,Women,400m individual medley,W,Bronze,"August 16, 1974 (age 42 years)",175.26,NA,126,57.27272727
922,Atlanta,1996,Aquatics,Swimming,"SMITH, Michelle Marie",IRL,Women,400m individual medley,W,Gold,NA,NA,NA,157,71.36363636
923,Atlanta,1996,Aquatics,Swimming,"WAGNER, Allison",USA,Women,400m individual medley,W,Silver,"July 21, 1977 (age 39 years)",167.64,NA,117,53.18181818
924,Atlanta,1996,Aquatics,Swimming,"SCHERER, Fernando",BRA,Men,50m freestyle,M,Bronze,"October 6, 1974 (age 42 years)",193.04,NA,187,85
925,Atlanta,1996,Aquatics,Swimming,"POPOV, Alexander",RUS,Men,50m freestyle,M,Gold,"November 16, 1971 (age 44 years)",198.12,NA,NA,#VALUE!
926,Atlanta,1996,Aquatics,Swimming,"HALL, Gary Jr.",USA,Men,50m freestyle,M,Silver,"September 26, 1974 (age 42 years)",198.12,NA,218,99.09090909
927,Atlanta,1996,Aquatics,Swimming,"VOELKER, Sandra",GER,Women,50m freestyle,W,Bronze,"April 1, 1974 (age 42 years)",180.34,NA,NA,#VALUE!
928,Atlanta,1996,Aquatics,Swimming,"VAN DYKEN, Amy",USA,Women,50m freestyle,W,Gold,"February 15, 1973 (age 43 years)",182.88,NA,163,74.09090909
929,Atlanta,1996,Aquatics,Swimming,"LE, Jingyi",CHN,Women,50m freestyle,W,Silver,"March 19, 1975 (age 41 years)",177.8,NA,150,68.18181818
930,Atlanta,1996,Aquatics,Swimming,"VLIEGHUIS, Kirsten",NED,Women,800m freestyle,W,Bronze,"May 17, 1976 (age 40 years)",172.72,NA,141,64.09090909
931,Atlanta,1996,Aquatics,Swimming,"BENNETT, Brooke",USA,Women,800m freestyle,W,Gold,"May 6, 1980 (age 36 years)",165.1,NA,126,57.27272727
932,Atlanta,1996,Aquatics,Swimming,"HASE, Dagmar",GER,Women,800m freestyle,W,Silver,"December 22, 1969 (age 46 years)",182.88,NA,137,62.27272727
933,Sydney,2000,Aquatics,Swimming,"THELOKE, Stev",GER,Men,100m backstroke,M,Bronze,"January 18, 1978 (age 38 years)",203.2,NA,220,100
934,Sydney,2000,Aquatics,Swimming,"KRAYZELBURG, Lenny",USA,Men,100m backstroke,M,Gold,"September 28, 1975 (age 41 years)",187.96,NA,192,87.27272727
935,Sydney,2000,Aquatics,Swimming,"WELSH, Matthew",AUS,Men,100m backstroke,M,Silver,"November 18, 1976 (age 39 years)",187.96,NA,176,80
936,Sydney,2000,Aquatics,Swimming,"ZHIVANEVSKAYA, Nina Alexandrovna",ESP,Women,100m backstroke,W,Bronze,"June 24, 1977 (age 39 years)",167.64,NA,123,55.90909091
937,Sydney,2000,Aquatics,Swimming,"MOCANU, Diana",ROU,Women,100m backstroke,W,Gold,"July 19, 1984 (age 32 years)",NA,NA,150,68.18181818
938,Sydney,2000,Aquatics,Swimming,"NAKAMURA, Mai",JPN,Women,100m backstroke,W,Silver,"July 16, 1979 (age 37 years)",162.56,NA,148,67.27272727
939,Sydney,2000,Aquatics,Swimming,"SLUDNOV, Roman",RUS,Men,100m breaststroke,M,Bronze,"February 4, 1980 (age 36 years)",187.96,NA,163,74.09090909
940,Sydney,2000,Aquatics,Swimming,"FIORAVANTI, Domenico",ITA,Men,100m breaststroke,M,Gold,"May 31, 1977 (age 39 years)",177.8,NA,168,76.36363636
941,Sydney,2000,Aquatics,Swimming,"MOSES, Ed",USA,Men,100m breaststroke,M,Silver,"August 31, 1955 (age 61 years)",180.34,NA,172,78.18181818
942,Sydney,2000,Aquatics,Swimming,"HEYNS, Penelope",RSA,Women,100m breaststroke,W,Bronze,"November 8, 1974 (age 41 years)",NA,NA,139,63.18181818
943,Sydney,2000,Aquatics,Swimming,"QUANN, Megan",USA,Women,100m breaststroke,W,Gold,"January 15, 1984 (age 32 years)",170.18,NA,141,64.09090909
944,Sydney,2000,Aquatics,Swimming,"JONES, Leisel",AUS,Women,100m breaststroke,W,Silver,NA,177.8,NA,150,68.18181818
945,Sydney,2000,Aquatics,Swimming,"HUEGILL, Geoff",AUS,Men,100m butterfly,M,Bronze,NA,190.5,NA,205,93.18181818
946,Sydney,2000,Aquatics,Swimming,"FROLANDER, Lars",SWE,Men,100m butterfly,M,Gold,NA,182.88,NA,NA,#VALUE!
947,Sydney,2000,Aquatics,Swimming,"KLIM, Michael",AUS,Men,100m butterfly,M,Silver,NA,190.5,NA,179,81.36363636
948,Sydney,2000,Aquatics,Swimming,"TORRES, Dara",USA,Women,100m butterfly,W,Bronze,NA,180.34,NA,150,68.18181818
949,Sydney,2000,Aquatics,Swimming,"DE BRUIJN, Inge",NED,Women,100m butterfly,W,Gold,NA,177.8,NA,121,55
950,Sydney,2000,Aquatics,Swimming,"MORAVCOVA, Martina",SVK,Women,100m butterfly,W,Silver,"January 16, 1976 (age 40 years)",172.72,NA,132,60
951,Sydney,2000,Aquatics,Swimming,"HALL, Gary Jr.",USA,Men,100m freestyle,M,Bronze,"September 26, 1974 (age 42 years)",198.12,NA,218,99.09090909
952,Sydney,2000,Aquatics,Swimming,"VAN DEN HOOGENBAND, Pieter",NED,Men,100m freestyle,M,Gold,"March 14, 1978 (age 38 years)",193.04,NA,176,80
953,Sydney,2000,Aquatics,Swimming,"POPOV, Alexander",RUS,Men,100m freestyle,M,Silver,"November 16, 1971 (age 44 years)",198.12,NA,NA,#VALUE!
954,Sydney,2000,Aquatics,Swimming,"THOMPSON, Jenny",USA,Women,100m freestyle,W,Bronze,"February 26, 1973 (age 43 years)",177.8,NA,152,69.09090909
955,Sydney,2000,Aquatics,Swimming,"TORRES, Dara",USA,Women,100m freestyle,W,Bronze,"April 15, 1967 (age 49 years)",180.34,NA,150,68.18181818
956,Sydney,2000,Aquatics,Swimming,"DE BRUIJN, Inge",NED,Women,100m freestyle,W,Gold,"August 24, 1973 (age 43 years)",177.8,NA,121,55
957,Sydney,2000,Aquatics,Swimming,"ALSHAMMAR, Therese",SWE,Women,100m freestyle,W,Silver,"August 26, 1977 (age 39 years)",180.34,NA,NA,#VALUE!
958,Sydney,2000,Aquatics,Swimming,"THOMPSON, Chris",USA,Men,1500m freestyle,M,Bronze,"October 20, 1990 (age 26 years)",172.72,NA,185,84.09090909
959,Sydney,2000,Aquatics,Swimming,"HACKETT, Grant",AUS,Men,1500m freestyle,M,Gold,"May 9, 1980 (age 36 years)",198.12,NA,212,96.36363636
960,Sydney,2000,Aquatics,Swimming,"PERKINS, Kieren John",AUS,Men,1500m freestyle,M,Silver,"August 14, 1973 (age 43 years)",193.04,NA,198,90
961,Sydney,2000,Aquatics,Swimming,"WELSH, Matthew",AUS,Men,200m backstroke,M,Bronze,"November 18, 1976 (age 39 years)",187.96,NA,176,80
962,Sydney,2000,Aquatics,Swimming,"KRAYZELBURG, Lenny",USA,Men,200m backstroke,M,Gold,"September 28, 1975 (age 41 years)",187.96,NA,192,87.27272727
963,Sydney,2000,Aquatics,Swimming,"PEIRSOL, Aaron",USA,Men,200m backstroke,M,Silver,"July 23, 1983 (age 33 years)",190.5,NA,201,91.36363636
964,Sydney,2000,Aquatics,Swimming,"NAKAO, Miki",JPN,Women,200m backstroke,W,Bronze,"June 25, 1978 (age 38 years)",162.56,NA,106,48.18181818
965,Sydney,2000,Aquatics,Swimming,"MOCANU, Diana",ROU,Women,200m backstroke,W,Gold,"July 19, 1984 (age 32 years)",NA,NA,150,68.18181818
966,Sydney,2000,Aquatics,Swimming,"MARACINEANU, Roxana",FRA,Women,200m backstroke,W,Silver,"May 7, 1975 (age 41 years)",165.1,NA,115,52.27272727
967,Sydney,2000,Aquatics,Swimming,"RUMMOLO, Davide",ITA,Men,200m breaststroke,M,Bronze,"November 12, 1977 (age 38 years)",180.34,NA,165,75
968,Sydney,2000,Aquatics,Swimming,"FIORAVANTI, Domenico",ITA,Men,200m breaststroke,M,Gold,"May 31, 1977 (age 39 years)",177.8,NA,168,76.36363636
969,Sydney,2000,Aquatics,Swimming,"PARKIN, Terence",RSA,Men,200m breaststroke,M,Silver,"April 12, 1980 (age 36 years)",NA,NA,181,82.27272727
970,Sydney,2000,Aquatics,Swimming,"BEARD, Amanda",USA,Women,200m breaststroke,W,Bronze,"October 29, 1981 (age 35 years)",172.72,NA,130,59.09090909
971,Sydney,2000,Aquatics,Swimming,"KOVACS, Agnes",HUN,Women,200m breaststroke,W,Gold,"July 13, 1981 (age 35 years)",177.8,NA,NA,#VALUE!
972,Sydney,2000,Aquatics,Swimming,"KOWAL, Kristy",USA,Women,200m breaststroke,W,Silver,"October 9, 1978 (age 38 years)",182.88,NA,146,66.36363636
973,Sydney,2000,Aquatics,Swimming,"NORRIS, Justin",AUS,Men,200m butterfly,M,Bronze,"June 3, 1980 (age 36 years)",185.42,NA,181,82.27272727
974,Sydney,2000,Aquatics,Swimming,"MALCHOW, Tom",USA,Men,200m butterfly,M,Gold,"August 18, 1976 (age 40 years)",198.12,NA,190,86.36363636
975,Sydney,2000,Aquatics,Swimming,"SYLANTYEV, Denys",UKR,Men,200m butterfly,M,Silver,"October 3, 1976 (age 40 years)",185.42,NA,NA,#VALUE!
976,Sydney,2000,Aquatics,Swimming,"THOMAS, Petria",AUS,Women,200m butterfly,W,Bronze,"August 25, 1975 (age 41 years)",162.56,NA,141,64.09090909
977,Sydney,2000,Aquatics,Swimming,"HYMAN, Misty",USA,Women,200m butterfly,W,Gold,"March 23, 1979 (age 37 years)",170.18,NA,143,65
978,Sydney,2000,Aquatics,Swimming,"O'NEILL, Susan",AUS,Women,200m butterfly,W,Silver,"August 2, 1973 (age 43 years)",170.18,NA,139,63.18181818
979,Sydney,2000,Aquatics,Swimming,"ROSOLINO, Massimiliano",ITA,Men,200m freestyle,M,Bronze,"July 11, 1978 (age 38 years)",193.04,NA,194,88.18181818
980,Sydney,2000,Aquatics,Swimming,"VAN DEN HOOGENBAND, Pieter",NED,Men,200m freestyle,M,Gold,"March 14, 1978 (age 38 years)",193.04,NA,176,80
981,Sydney,2000,Aquatics,Swimming,"THORPE, Ian",AUS,Men,200m freestyle,M,Silver,"October 13, 1982 (age 34 years)",195.58,NA,229,104.0909091
982,Sydney,2000,Aquatics,Swimming,"POLL AHRENS, Claudia",CRC,Women,200m freestyle,W,Bronze,"December 21, 1972 (age 43 years)",190.5,NA,168,76.36363636
983,Sydney,2000,Aquatics,Swimming,"O'NEILL, Susan",AUS,Women,200m freestyle,W,Gold,"August 2, 1973 (age 43 years)",170.18,NA,139,63.18181818
984,Sydney,2000,Aquatics,Swimming,"MORAVCOVA, Martina",SVK,Women,200m freestyle,W,Silver,"January 16, 1976 (age 40 years)",172.72,NA,132,60
985,Sydney,2000,Aquatics,Swimming,"WILKENS, Tom",USA,Men,200m individual medley,M,Bronze,NA,187.96,NA,181,82.27272727
986,Sydney,2000,Aquatics,Swimming,"ROSOLINO, Massimiliano",ITA,Men,200m individual medley,M,Gold,"July 11, 1978 (age 38 years)",193.04,NA,194,88.18181818
987,Sydney,2000,Aquatics,Swimming,"DOLAN, Tom",USA,Men,200m individual medley,M,Silver,NA,198.12,NA,190,86.36363636
988,Sydney,2000,Aquatics,Swimming,"TEUSCHER, Cristina",USA,Women,200m individual medley,W,Bronze,"March 12, 1978 (age 38 years)",185.42,NA,150,68.18181818
989,Sydney,2000,Aquatics,Swimming,"KLOCHKOVA, Yana",UKR,Women,200m individual medley,W,Gold,"August 7, 1982 (age 34 years)",182.88,NA,154,70
990,Sydney,2000,Aquatics,Swimming,"CASLARU, Beatrice",ROU,Women,200m individual medley,W,Silver,NA,170.18,NA,NA,#VALUE!
991,Sydney,2000,Aquatics,Swimming,"KELLER, Klete",USA,Men,400m freestyle,M,Bronze,NA,198.12,NA,214,97.27272727
992,Sydney,2000,Aquatics,Swimming,"THORPE, Ian",AUS,Men,400m freestyle,M,Gold,NA,195.58,NA,229,104.0909091
993,Sydney,2000,Aquatics,Swimming,"ROSOLINO, Massimiliano",ITA,Men,400m freestyle,M,Silver,NA,193.04,NA,194,88.18181818
994,Sydney,2000,Aquatics,Swimming,"POLL AHRENS, Claudia",CRC,Women,400m freestyle,W,Bronze,NA,190.5,NA,168,76.36363636
995,Sydney,2000,Aquatics,Swimming,"BENNETT, Brooke",USA,Women,400m freestyle,W,Gold,NA,165.1,NA,126,57.27272727
996,Sydney,2000,Aquatics,Swimming,"MUNZ, Diana",USA,Women,400m freestyle,W,Silver,"June 19, 1982 (age 34 years)",162.56,NA,123,55.90909091
997,Sydney,2000,Aquatics,Swimming,"MYDEN, Curtis Allen",CAN,Men,400m individual medley,M,Bronze,"December 31, 1973 (age 42 years)",187.96,NA,185,84.09090909
998,Sydney,2000,Aquatics,Swimming,"DOLAN, Tom",USA,Men,400m individual medley,M,Gold,NA,198.12,NA,190,86.36363636
999,Sydney,2000,Aquatics,Swimming,"VENDT, Erik",USA,Men,400m individual medley,M,Silver,"January 9, 1981 (age 35 years)",180.34,NA,165,75
1000,Sydney,2000,Aquatics,Swimming,"CASLARU, Beatrice",ROU,Women,400m individual medley,W,Bronze,"August 20, 1975 (age 41 years)",170.18,NA,NA,#VALUE!
1001,Sydney,2000,Aquatics,Swimming,"KLOCHKOVA, Yana",UKR,Women,400m individual medley,W,Gold,"August 7, 1982 (age 34 years)",182.88,NA,154,70
1002,Sydney,2000,Aquatics,Swimming,"TAJIMA, Yasuko",JPN,Women,400m individual medley,W,Silver,"May 8, 1981 (age 35 years)",NA,NA,139,63.18181818
1003,Sydney,2000,Aquatics,Swimming,"VAN DEN HOOGENBAND, Pieter",NED,Men,50m freestyle,M,Bronze,"March 14, 1978 (age 38 years)",193.04,NA,176,80
1004,Sydney,2000,Aquatics,Swimming,"ERVIN, Anthony",USA,Men,50m freestyle,M,Gold,"May 26, 1981 (age 35 years)",190.5,NA,170,77.27272727
1005,Sydney,2000,Aquatics,Swimming,"HALL, Gary Jr.",USA,Men,50m freestyle,M,Gold,"September 26, 1974 (age 42 years)",198.12,NA,218,99.09090909
1006,Sydney,2000,Aquatics,Swimming,"TORRES, Dara",USA,Women,50m freestyle,W,Bronze,"April 15, 1967 (age 49 years)",180.34,NA,150,68.18181818
1007,Sydney,2000,Aquatics,Swimming,"DE BRUIJN, Inge",NED,Women,50m freestyle,W,Gold,"August 24, 1973 (age 43 years)",177.8,NA,121,55
1008,Sydney,2000,Aquatics,Swimming,"ALSHAMMAR, Therese",SWE,Women,50m freestyle,W,Silver,"August 26, 1977 (age 39 years)",180.34,NA,NA,#VALUE!
1009,Sydney,2000,Aquatics,Swimming,"SANDENO, Kaitlin",USA,Women,800m freestyle,W,Bronze,"March 13, 1983 (age 33 years)",167.64,NA,119,54.09090909
1010,Sydney,2000,Aquatics,Swimming,"BENNETT, Brooke",USA,Women,800m freestyle,W,Gold,"May 6, 1980 (age 36 years)",165.1,NA,126,57.27272727
1011,Sydney,2000,Aquatics,Swimming,"KLOCHKOVA, Yana",UKR,Women,800m freestyle,W,Silver,"August 7, 1982 (age 34 years)",182.88,NA,154,70
1012,Athens,2004,Aquatics,Swimming,"MORITA, Tomomi",JPN,Men,100m backstroke,M,Bronze,NA,170.18,NA,150,68.18181818
1013,Athens,2004,Aquatics,Swimming,"PEIRSOL, Aaron",USA,Men,100m backstroke,M,Gold,"July 23, 1983 (age 33 years)",190.5,NA,201,91.36363636
1014,Athens,2004,Aquatics,Swimming,"ROGAN, Markus",AUT,Men,100m backstroke,M,Silver,"May 4, 1982 (age 34 years)",195.58,NA,205,93.18181818
1015,Athens,2004,Aquatics,Swimming,"MANAUDOU, Laure",FRA,Women,100m backstroke,W,Bronze,NA,180.34,NA,152,69.09090909
1016,Athens,2004,Aquatics,Swimming,"COUGHLIN, Natalie",USA,Women,100m backstroke,W,Gold,"August 23, 1982 (age 34 years)",172.72,NA,139,63.18181818
1017,Athens,2004,Aquatics,Swimming,"COVENTRY, Kirsty",ZIM,Women,100m backstroke,W,Silver,"September 16, 1983 (age 33 years)",172.72,NA,132,60
1018,Athens,2004,Aquatics,Swimming,"DUBOSCQ, Hugues",FRA,Men,100m breaststroke,M,Bronze,"August 29, 1981 (age 35 years)",190.5,NA,185,84.09090909
1019,Athens,2004,Aquatics,Swimming,"KITAJIMA, Kosuke",JPN,Men,100m breaststroke,M,Gold,"September 22, 1982 (age 34 years)",177.8,NA,161,73.18181818
1020,Athens,2004,Aquatics,Swimming,"HANSEN, Brendan",USA,Men,100m breaststroke,M,Silver,"August 15, 1981 (age 35 years)",182.88,NA,187,85
